date,ticker,open,close,volume,sentiment_score,ai_model_version,prediction_next_day_return,signal
2023-06-15,TSLA,94.74,95.26,88529801,-0.064,v1.0.0,-0.0109,SELL
2023-01-04,TSLA,99.91,100.24,81956938,-0.145,v1.1.0,-0.0013,HOLD
2023-08-17,GOOG,115.94,115.74,9559174,0.23,v1.1.0,-0.027,SELL
2024-05-27,GOOG,116.73,115.19,18015747,-0.02,v1.1.0,0.0251,BUY
2023-02-06,AAPL,98.68,98.73,77413084,-0.374,v1.1.0,0.0096,BUY
2023-07-14,AMZN,91.14,90.86,12111718,0.146,v1.1.0,-0.0126,SELL
2023-07-24,AMZN,93.04,93.78,88049695,0.185,v1.0.0,0.0164,BUY
2024-03-14,FB,86.2,86.69,22089552,-0.008,v1.1.0,-0.0243,SELL
2023-05-03,NVDA,112.03,112.9,36428574,0.401,v1.1.0,0.0247,BUY
2024-12-11,AMZN,90.6,91.77,85733141,0.361,v1.1.0,-0.0064,SELL
2023-10-26,NVDA,122.74,122.17,17159875,-0.197,v1.0.0,0.0129,BUY
2023-05-24,MSFT,87.3,87.58,28868041,-0.33,v1.0.0,0.0023,HOLD
2024-07-03,FB,104.39,104.11,40400999,-0.352,v1.1.0,0.024,BUY
2024-01-03,BTCUSD,116.93,116.07,10540484,-0.08,v1.0.0,0.0103,BUY
2023-07-07,BTCUSD,96.39,95.9,50296630,-0.072,v1.1.0,0.0017,HOLD
2024-01-03,MSFT,94.97,94.46,5397583,0.373,v1.1.0,0.031,BUY
2024-01-16,AMZN,93.07,93.53,81742352,0.02,v1.0.0,-0.0059,SELL
2023-11-24,GOOG,119.49,120.5,23816199,-0.34,v1.1.0,0.0306,BUY
2023-06-28,TSLA,95.6,95.68,46131538,-0.238,v1.1.0,-0.0126,SELL
2023-01-13,NFLX,103.05,103.16,7604716,0.279,v1.0.0,-0.003,HOLD
2023-08-17,AAPL,89.56,89.76,75185933,-0.14,v1.0.0,0.005,HOLD
2023-09-28,AMZN,103.02,103.81,4829221,0.007,v1.0.0,-0.0233,SELL
2024-11-13,AMZN,100.02,100.9,77537419,0.204,v1.1.0,-0.011,SELL
2023-03-07,BTCUSD,91.83,91.87,59316970,-0.679,v1.0.0,0.0042,HOLD
2023-05-26,NFLX,117.52,117.51,33185014,0.697,v1.0.0,-0.0113,SELL
2024-01-15,FB,95.93,95.37,99170879,0.217,v1.0.0,-0.0012,HOLD
2023-08-22,TSLA,106.05,107.09,49560720,-0.472,v1.0.0,-0.0079,SELL
2023-08-14,NFLX,112.54,111.13,10796273,-0.126,v1.1.0,-0.0307,SELL
2023-12-04,NFLX,113.51,112.6,60448591,-0.262,v1.1.0,-0.0061,SELL
2023-03-09,NVDA,117.39,118.61,30276983,0.328,v1.0.0,-0.0304,SELL
2024-09-12,NFLX,94.48,95.39,23770883,-0.368,v1.1.0,0.0093,BUY
2023-06-22,ETHUSD,102.29,101.88,47494397,0.076,v1.0.0,0.0245,BUY
2023-08-10,GOOG,116.45,115.69,88527706,0.251,v1.0.0,-0.0142,SELL
2024-07-25,AAPL,97.23,97.19,75377067,0.038,v1.0.0,0.0209,BUY
2023-07-19,AAPL,92.45,92.5,54229477,0.041,v1.0.0,0.0363,BUY
2023-02-01,AAPL,99.82,99.47,77785677,-0.147,v1.0.0,0.0314,BUY
2023-08-30,TSLA,108.59,108.02,29272340,-0.07,v1.0.0,-0.0094,SELL
2023-07-17,NFLX,117.9,117.79,90095209,0.164,v1.1.0,0.0084,BUY
2023-10-23,AMZN,98.78,98.67,83313782,0.181,v1.1.0,0.0202,BUY
2024-01-15,BTCUSD,115.84,116.58,23480348,-0.212,v1.1.0,-0.0055,SELL
2024-11-11,MSFT,101.26,100.92,77780994,0.153,v1.1.0,0.0197,BUY
2023-06-20,MSFT,83.23,82.21,92637553,-0.657,v1.0.0,0.0165,BUY
2024-10-22,NVDA,148.38,150.2,68046327,-0.088,v1.0.0,0.0034,HOLD
2023-03-17,FB,98.65,98.16,67268948,-0.164,v1.0.0,0.0074,BUY
2024-02-29,GOOG,118.51,119.0,64230819,-0.023,v1.1.0,-0.0073,SELL
2024-06-21,AAPL,99.19,99.6,12042158,0.023,v1.0.0,-0.0347,SELL
2024-05-30,MSFT,104.95,106.61,18180222,-0.094,v1.0.0,0.0278,BUY
2024-12-25,GOOG,119.22,118.62,10355664,-0.068,v1.0.0,-0.0226,SELL
2023-03-06,GOOG,110.57,109.94,68608562,0.299,v1.0.0,0.0284,BUY
2024-02-07,NVDA,133.95,134.93,92721933,0.027,v1.0.0,-0.0029,HOLD
2024-04-26,BTCUSD,113.33,113.73,25676992,-0.12,v1.1.0,0.0124,BUY
2023-01-17,MSFT,100.6,99.3,40606387,-0.394,v1.1.0,-0.0106,SELL
2024-07-25,FB,102.67,102.55,63514162,0.002,v1.0.0,0.0089,BUY
2024-02-15,AMZN,98.35,98.01,9992225,0.878,v1.0.0,-0.0185,SELL
2024-06-10,AMZN,103.58,102.87,54544917,0.138,v1.1.0,-0.0037,HOLD
2024-01-09,NVDA,131.13,130.47,91376948,-0.054,v1.1.0,-0.0114,SELL
2024-01-10,NFLX,109.17,109.69,39992016,-0.464,v1.0.0,-0.0347,SELL
2023-02-16,NFLX,106.42,107.44,88641512,0.214,v1.0.0,0.0128,BUY
2023-07-14,NVDA,116.96,116.4,56716014,-0.364,v1.1.0,0.0254,BUY
2024-05-29,TSLA,88.19,89.24,8686743,0.364,v1.0.0,-0.0168,SELL
2023-02-20,GOOG,106.15,105.37,4568530,0.592,v1.1.0,0.0204,BUY
2024-09-02,ETHUSD,91.0,90.47,2923922,-0.053,v1.1.0,0.0007,HOLD
2023-05-04,FB,101.06,100.73,2607268,0.21,v1.1.0,-0.0081,SELL
2024-04-09,FB,92.94,92.3,1029154,0.24,v1.0.0,0.0092,BUY
2024-06-05,AMZN,101.73,100.99,68033042,-0.27,v1.0.0,-0.0346,SELL
2023-08-23,FB,100.9,101.45,27813354,-0.016,v1.0.0,-0.0242,SELL
2023-06-06,AMZN,90.49,90.45,17437337,0.362,v1.1.0,0.0647,BUY
2024-05-16,TSLA,89.21,90.66,14840241,0.209,v1.0.0,0.0176,BUY
2024-06-20,FB,99.64,100.0,6680609,-0.073,v1.0.0,-0.0106,SELL
2023-02-10,TSLA,99.85,99.53,61811783,-0.19,v1.0.0,0.001,HOLD
2023-05-30,TSLA,96.91,97.63,84000107,0.229,v1.0.0,0.0212,BUY
2023-06-01,GOOG,105.55,104.86,10907072,-0.229,v1.0.0,0.0154,BUY
2024-01-09,MSFT,94.06,93.66,41399181,-0.155,v1.1.0,-0.0296,SELL
2023-02-06,AMZN,96.32,94.99,14686390,0.116,v1.1.0,-0.0018,HOLD
2023-03-07,NFLX,116.79,117.11,62895971,-0.281,v1.1.0,0.0344,BUY
2024-01-09,AAPL,88.47,87.95,86794274,0.256,v1.0.0,0.0236,BUY
2023-06-22,NVDA,117.56,116.94,63236510,-0.211,v1.1.0,-0.0033,HOLD
2024-06-12,ETHUSD,92.53,92.45,31375198,-0.063,v1.0.0,0.0215,BUY
2023-05-16,NVDA,115.03,115.63,8145552,0.056,v1.0.0,0.0168,BUY
2024-05-20,AAPL,96.64,97.11,78360333,0.151,v1.0.0,0.0079,BUY
2024-08-12,GOOG,122.06,121.59,27847047,0.171,v1.0.0,-0.0138,SELL
2024-02-27,NFLX,94.55,94.15,59818363,0.308,v1.0.0,-0.0103,SELL
2024-08-28,MSFT,95.28,94.67,69744955,0.499,v1.1.0,-0.0138,SELL
2023-04-24,TSLA,95.86,95.4,55697437,0.053,v1.0.0,0.0325,BUY
2024-08-13,ETHUSD,95.8,94.57,50782681,0.01,v1.0.0,-0.0061,SELL
2023-01-20,AMZN,98.31,98.34,13774517,0.192,v1.0.0,0.0136,BUY
2024-10-01,BTCUSD,115.1,115.02,34922250,-0.176,v1.0.0,0.0259,BUY
2023-11-01,NFLX,113.18,113.63,47128986,0.175,v1.1.0,0.0247,BUY
2024-01-31,AMZN,96.03,95.6,45507622,-0.091,v1.0.0,-0.0067,SELL
2023-06-29,TSLA,95.78,95.76,79073229,0.085,v1.0.0,-0.0137,SELL
2024-06-14,FB,99.89,100.06,48285673,-0.098,v1.0.0,-0.0226,SELL
2024-03-19,NFLX,87.2,89.06,28672184,-0.265,v1.1.0,-0.0147,SELL
2023-08-14,BTCUSD,100.34,100.69,95535984,-0.527,v1.1.0,0.0112,BUY
2023-11-24,MSFT,87.2,87.08,46197866,-0.257,v1.1.0,-0.003,HOLD
2024-04-18,GOOG,115.42,114.23,53270474,0.239,v1.1.0,0.0222,BUY
2024-10-07,MSFT,95.7,95.89,94259243,0.145,v1.1.0,0.0212,BUY
2023-01-30,TSLA,98.17,98.62,54764549,0.312,v1.0.0,-0.0275,SELL
2024-02-06,AAPL,90.71,90.93,71291671,-0.07,v1.0.0,-0.011,SELL
2024-08-01,NFLX,90.27,90.22,61198647,-0.166,v1.0.0,0.0329,BUY
2024-11-14,FB,102.44,103.17,63333044,-0.259,v1.1.0,-0.0149,SELL
2023-06-09,GOOG,104.96,104.84,58455668,0.173,v1.1.0,0.0042,HOLD
2024-10-22,GOOG,127.56,127.97,98584988,-0.349,v1.1.0,0.0021,HOLD
2023-07-18,NFLX,118.15,117.66,59857924,-0.332,v1.1.0,-0.014,SELL
2023-01-13,BTCUSD,102.76,102.41,9158820,0.008,v1.1.0,-0.0394,SELL
2023-06-06,TSLA,94.8,95.17,51777562,-0.027,v1.1.0,0.0014,HOLD
2023-10-24,AAPL,90.63,91.36,10286974,-0.12,v1.1.0,0.01,BUY
2023-03-03,NFLX,114.44,115.9,52016038,0.351,v1.1.0,-0.03,SELL
2024-01-19,AAPL,91.12,92.3,53597982,0.033,v1.0.0,-0.0121,SELL
2023-05-04,AAPL,99.58,100.3,18201697,0.008,v1.1.0,0.0421,BUY
2023-10-05,FB,105.8,105.17,17319889,0.308,v1.1.0,-0.0174,SELL
2023-12-08,TSLA,113.0,114.3,94686148,-0.183,v1.0.0,-0.0085,SELL
2024-02-22,AAPL,87.48,88.7,64403481,0.016,v1.1.0,-0.0066,SELL
2023-02-17,NVDA,111.92,112.19,82862792,0.575,v1.0.0,0.012,BUY
2023-03-21,ETHUSD,99.34,100.05,48799979,-0.619,v1.0.0,0.0197,BUY
2023-07-11,NVDA,118.76,118.76,91562982,-0.334,v1.1.0,-0.0153,SELL
2024-05-17,BTCUSD,111.88,111.54,22625031,0.033,v1.1.0,-0.0048,HOLD
2024-03-18,AAPL,94.46,95.14,92267853,0.081,v1.0.0,-0.0165,SELL
2024-11-07,BTCUSD,109.3,109.65,55532232,-0.092,v1.1.0,-0.0389,SELL
2023-04-11,TSLA,99.96,99.98,27526901,0.268,v1.0.0,-0.0147,SELL
2023-08-24,NFLX,111.15,111.98,19881049,-0.261,v1.0.0,-0.0276,SELL
2024-12-25,FB,97.53,97.06,95471403,0.03,v1.0.0,-0.0159,SELL
2024-10-07,AMZN,108.3,108.76,88112207,0.534,v1.0.0,-0.0277,SELL
2024-05-01,BTCUSD,111.21,111.34,20320436,-0.313,v1.1.0,0.0174,BUY
2024-06-07,FB,100.09,101.21,57021211,0.166,v1.1.0,-0.0129,SELL
2023-11-27,GOOG,120.21,120.08,26277679,0.018,v1.1.0,0.0114,BUY
2024-04-11,TSLA,100.67,100.75,92533590,-0.066,v1.1.0,0.0133,BUY
2023-01-12,MSFT,97.87,98.22,42319797,-0.324,v1.1.0,-0.0412,SELL
2024-10-14,GOOG,124.8,124.58,36794746,0.096,v1.1.0,-0.0257,SELL
2024-10-31,NFLX,101.86,101.98,63146067,0.154,v1.0.0,-0.0134,SELL
2023-02-28,NVDA,113.82,113.95,82189339,0.612,v1.0.0,-0.0223,SELL
2024-01-25,GOOG,120.23,121.01,4130226,-0.371,v1.1.0,-0.0156,SELL
2024-01-01,NFLX,115.05,115.24,8020212,-0.115,v1.0.0,0.0178,BUY
2024-08-30,FB,100.88,101.25,32642567,0.062,v1.1.0,0.0025,HOLD
2024-02-26,TSLA,112.05,110.57,94872110,-0.015,v1.1.0,-0.0239,SELL
2023-01-24,FB,95.57,96.14,9293260,-0.31,v1.0.0,0.0155,BUY
2023-06-27,GOOG,107.37,107.07,37754293,-0.057,v1.0.0,-0.0159,SELL
2024-05-07,NFLX,85.21,85.07,35415146,-0.145,v1.0.0,-0.0005,HOLD
2023-11-08,BTCUSD,104.31,104.61,30632413,-0.125,v1.1.0,0.0215,BUY
2024-11-19,BTCUSD,109.24,109.13,69596527,-0.104,v1.0.0,-0.01,SELL
2024-01-16,FB,96.47,96.44,15455621,0.303,v1.1.0,0.0349,BUY
2023-09-13,GOOG,122.9,121.78,78355506,0.207,v1.1.0,-0.0282,SELL
2024-01-22,BTCUSD,116.47,115.96,76282422,-0.072,v1.1.0,-0.0045,HOLD
2024-08-14,AMZN,104.79,104.73,32621033,0.084,v1.1.0,0.0236,BUY
2023-09-25,ETHUSD,88.14,88.45,75733360,-0.059,v1.1.0,0.0144,BUY
2024-06-17,NVDA,133.01,132.18,78241178,-0.155,v1.1.0,0.032,BUY
2024-06-04,AAPL,98.75,100.14,64938112,0.137,v1.0.0,-0.0023,HOLD
2024-05-22,NFLX,84.34,83.54,34320287,-0.022,v1.0.0,-0.0281,SELL
2023-03-14,TSLA,103.69,103.44,25099490,0.106,v1.1.0,0.0003,HOLD
2024-02-22,NFLX,94.46,93.29,17247778,0.042,v1.1.0,-0.0041,HOLD
2024-03-01,NFLX,91.47,91.16,25332588,-0.115,v1.1.0,-0.0179,SELL
2024-11-28,GOOG,121.54,121.69,16428066,0.27,v1.0.0,0.0004,HOLD
2024-05-08,ETHUSD,89.61,89.19,19321922,-0.095,v1.0.0,0.0054,BUY
2023-07-21,FB,102.64,101.78,5255219,-0.018,v1.0.0,0.0232,BUY
2024-12-19,GOOG,122.34,121.63,12033786,-0.234,v1.0.0,-0.001,HOLD
2023-11-01,FB,101.75,102.42,30631512,-0.033,v1.0.0,0.0166,BUY
2023-11-17,BTCUSD,110.59,111.15,39026359,-0.231,v1.0.0,0.0337,BUY
2023-05-18,MSFT,86.07,87.12,22350505,0.135,v1.0.0,0.0297,BUY
2024-02-27,TSLA,110.75,110.48,91696810,-0.207,v1.0.0,-0.0224,SELL
2024-07-19,NFLX,90.2,90.62,47525584,-0.081,v1.1.0,-0.0046,HOLD
2023-02-10,FB,97.55,98.02,9924014,-0.115,v1.0.0,0.0262,BUY
2024-11-07,NVDA,148.16,147.63,84825147,0.06,v1.1.0,-0.012,SELL
2023-08-22,FB,102.53,102.26,95818162,0.281,v1.1.0,0.0243,BUY
2023-12-25,NVDA,126.94,127.83,1979353,-0.08,v1.1.0,-0.016,SELL
2023-05-16,AMZN,86.63,85.11,10403406,0.446,v1.0.0,0.0012,HOLD
2024-09-20,MSFT,94.83,94.0,92279951,-0.204,v1.1.0,-0.0077,SELL
2024-02-01,AMZN,97.64,96.8,75065497,0.235,v1.1.0,0.001,HOLD
2024-08-16,FB,104.48,104.32,54104277,0.147,v1.1.0,-0.0123,SELL
2023-02-14,NFLX,108.26,108.58,81585311,-0.098,v1.1.0,-0.0242,SELL
2024-01-09,NFLX,109.72,108.9,25712211,-0.156,v1.1.0,0.0143,BUY
2023-12-19,ETHUSD,96.12,95.36,51442310,0.12,v1.1.0,-0.0103,SELL
2023-08-29,GOOG,117.58,117.15,14626510,-0.037,v1.1.0,0.015,BUY
2024-03-18,BTCUSD,109.37,109.89,27264347,0.027,v1.0.0,-0.0,HOLD
2024-06-27,GOOG,113.92,114.21,6366401,-0.702,v1.0.0,0.024,BUY
2023-06-28,ETHUSD,101.78,101.53,72809178,-0.201,v1.0.0,-0.01,SELL
2024-08-20,AAPL,92.82,92.01,4676861,0.123,v1.0.0,-0.0108,SELL
2024-09-27,NVDA,145.04,145.34,54515784,0.073,v1.1.0,0.0024,HOLD
2024-05-23,AMZN,103.24,102.31,22783079,0.113,v1.1.0,0.0056,BUY
2024-01-22,NFLX,104.18,104.41,28577612,-0.101,v1.0.0,-0.0031,HOLD
2023-11-20,ETHUSD,91.54,92.12,50547167,-0.116,v1.0.0,-0.0291,SELL
2024-07-19,AAPL,98.81,98.82,56396890,0.021,v1.1.0,-0.0166,SELL
2024-11-19,AAPL,99.02,98.45,41813601,0.065,v1.0.0,0.0499,BUY
2023-04-26,ETHUSD,93.42,93.11,75164600,0.065,v1.1.0,0.0055,BUY
2024-06-07,NFLX,82.03,82.68,80374527,-0.378,v1.1.0,0.029,BUY
2024-03-01,MSFT,97.3,97.72,38644064,0.064,v1.0.0,-0.0238,SELL
2024-10-09,TSLA,86.02,85.02,62669888,-0.008,v1.1.0,-0.0266,SELL
2023-02-16,NVDA,112.42,111.97,75183875,0.025,v1.1.0,-0.0263,SELL
2023-09-25,FB,105.02,105.45,50154566,-0.368,v1.0.0,0.002,HOLD
2023-07-26,BTCUSD,96.98,98.05,30472471,-0.117,v1.1.0,-0.0098,SELL
2024-07-08,NFLX,87.66,85.89,34115963,0.694,v1.0.0,0.0108,BUY
2024-07-01,BTCUSD,119.06,119.17,93832343,0.079,v1.1.0,-0.0052,SELL
2024-05-22,ETHUSD,90.35,91.69,68775048,-0.083,v1.1.0,0.0228,BUY
2023-11-16,AMZN,99.11,98.22,63349575,-0.003,v1.1.0,0.0178,BUY
2023-05-31,TSLA,96.08,96.95,6309099,-0.074,v1.0.0,-0.0004,HOLD
2023-04-03,TSLA,98.4,98.47,59866466,-0.057,v1.0.0,-0.003,HOLD
2023-06-27,NFLX,121.04,121.14,49323111,0.036,v1.1.0,0.0223,BUY
2024-01-30,AMZN,96.19,95.91,19836276,0.069,v1.0.0,0.0142,BUY
2023-08-25,GOOG,116.74,116.1,40028902,0.199,v1.1.0,0.0273,BUY
2024-09-27,MSFT,94.44,95.36,94007302,-0.163,v1.1.0,-0.0166,SELL
2024-10-25,AAPL,93.04,92.25,71237966,0.301,v1.0.0,-0.0084,SELL
2023-09-26,NFLX,109.48,110.85,35854023,-0.231,v1.1.0,0.0137,BUY
2023-10-30,AAPL,90.91,90.51,87678365,-0.099,v1.1.0,-0.0417,SELL
2023-07-11,MSFT,78.74,78.9,54517955,-0.08,v1.1.0,0.0171,BUY
2023-06-12,NFLX,121.26,120.5,36445576,-0.262,v1.1.0,0.0317,BUY
2024-09-06,TSLA,80.32,81.21,18579323,0.066,v1.1.0,-0.0181,SELL
2023-02-02,AMZN,95.1,94.42,61289692,-0.153,v1.1.0,0.026,BUY
2024-08-02,BTCUSD,118.01,118.54,4454305,-0.137,v1.1.0,0.0189,BUY
2023-05-08,GOOG,108.28,107.38,72410811,-0.053,v1.1.0,-0.0299,SELL
2024-09-05,FB,100.12,99.75,44705453,0.561,v1.0.0,-0.0122,SELL
2024-12-05,AMZN,91.21,92.29,14297099,-0.1,v1.0.0,0.0147,BUY
2023-07-04,AAPL,91.53,90.67,84989694,0.5,v1.1.0,0.0003,HOLD
2024-09-17,NFLX,93.74,93.05,83559860,0.205,v1.1.0,-0.0154,SELL
2024-02-27,GOOG,115.87,117.25,4896797,0.291,v1.1.0,0.0078,BUY
2023-05-26,TSLA,97.72,96.73,32135791,-0.116,v1.1.0,0.0352,BUY
2024-03-05,BTCUSD,113.29,113.44,43546147,0.439,v1.1.0,0.0098,BUY
2023-04-14,MSFT,95.26,95.16,77070655,0.049,v1.0.0,0.0212,BUY
2023-03-06,ETHUSD,99.51,99.43,73951912,0.031,v1.1.0,-0.0209,SELL
2024-02-12,MSFT,94.95,95.46,41346021,0.487,v1.0.0,-0.0383,SELL
2023-12-13,AAPL,85.83,86.09,47960868,-0.043,v1.1.0,0.0199,BUY
2023-02-10,AAPL,100.84,100.47,83677453,-0.28,v1.0.0,-0.0078,SELL
2023-04-21,GOOG,110.64,109.73,54096686,0.138,v1.1.0,-0.0112,SELL
2023-12-07,NFLX,115.01,115.45,74197968,0.028,v1.1.0,-0.0487,SELL
2023-09-27,FB,106.82,106.06,90691431,0.052,v1.1.0,-0.0235,SELL
2024-02-29,BTCUSD,115.04,115.7,62899006,-0.292,v1.1.0,-0.0085,SELL
2024-08-02,AMZN,109.64,108.28,71429703,0.426,v1.0.0,-0.0389,SELL
2023-06-08,MSFT,87.3,86.85,8026298,-0.036,v1.0.0,0.0199,BUY
2023-03-07,AAPL,103.51,102.89,76994360,0.072,v1.0.0,0.0137,BUY
2024-04-24,ETHUSD,92.64,92.52,93119826,0.154,v1.0.0,-0.0088,SELL
2024-03-20,BTCUSD,109.14,108.54,31561860,0.184,v1.0.0,0.0317,BUY
2024-05-02,MSFT,103.56,102.46,70948463,-0.282,v1.0.0,-0.01,SELL
2024-01-29,GOOG,121.33,122.94,63713534,-0.17,v1.0.0,-0.043,SELL
2024-08-22,BTCUSD,110.73,110.93,35182162,0.234,v1.1.0,-0.0103,SELL
2024-12-05,GOOG,119.22,119.24,50925262,0.368,v1.0.0,0.0052,BUY
2024-11-15,NVDA,149.66,151.07,15007528,-0.027,v1.1.0,0.0139,BUY
2024-09-06,NFLX,94.21,94.54,70968528,0.619,v1.0.0,0.0241,BUY
2023-03-22,BTCUSD,90.48,89.54,34869789,-0.279,v1.0.0,-0.0169,SELL
2024-08-15,TSLA,81.33,80.5,81997833,0.183,v1.1.0,0.0294,BUY
2024-09-18,NFLX,95.75,94.88,17107184,-0.045,v1.1.0,0.0171,BUY
2024-10-03,FB,101.46,100.45,14784140,-0.384,v1.1.0,0.0032,HOLD
2024-04-22,MSFT,100.16,100.77,48684252,-0.097,v1.0.0,-0.0125,SELL
2024-10-14,NVDA,146.11,147.32,58916041,0.021,v1.1.0,0.0291,BUY
2023-03-23,TSLA,99.33,99.46,21296996,0.382,v1.0.0,-0.003,HOLD
2024-08-16,AMZN,107.09,107.68,71274136,0.09,v1.0.0,-0.0098,SELL
2023-11-20,TSLA,107.91,107.76,90174937,0.466,v1.0.0,-0.0068,SELL
2023-08-11,FB,102.08,101.83,52603150,-0.278,v1.0.0,0.0211,BUY
2024-09-24,TSLA,83.17,83.7,52434539,-0.095,v1.0.0,0.0396,BUY
2024-04-04,MSFT,97.89,98.45,70650813,-0.026,v1.0.0,-0.0134,SELL
2023-10-12,GOOG,116.44,116.08,96988467,-0.281,v1.1.0,-0.0113,SELL
2023-01-20,BTCUSD,97.57,97.54,40248476,0.076,v1.0.0,0.0179,BUY
2024-09-16,FB,100.39,99.94,56884679,-0.425,v1.1.0,0.0159,BUY
2023-07-17,GOOG,115.68,114.1,60829653,-0.472,v1.0.0,0.0177,BUY
2024-04-22,NFLX,86.36,85.31,3246134,0.086,v1.1.0,-0.0123,SELL
2024-02-13,TSLA,107.39,106.94,47469776,-0.382,v1.0.0,-0.0118,SELL
2023-01-04,AAPL,100.68,100.36,77171357,-0.527,v1.1.0,0.0296,BUY
2024-06-14,ETHUSD,92.02,92.39,81258795,0.153,v1.0.0,0.015,BUY
2023-10-02,AMZN,101.16,101.16,18879507,-0.065,v1.1.0,-0.012,SELL
2024-06-04,NVDA,133.97,133.26,89663287,-0.23,v1.1.0,-0.0187,SELL
2023-01-12,GOOG,102.9,104.07,97367267,0.01,v1.1.0,-0.0041,HOLD
2024-06-13,GOOG,112.03,112.64,10198957,-0.248,v1.1.0,0.0042,HOLD
2023-11-27,ETHUSD,92.11,90.99,42595447,-0.197,v1.1.0,0.0111,BUY
2024-04-24,MSFT,99.16,98.75,78248584,0.056,v1.1.0,0.0089,BUY
2023-11-09,NVDA,131.29,131.23,37637083,-0.133,v1.0.0,0.0189,BUY
2024-06-18,BTCUSD,113.69,113.22,98952572,0.358,v1.1.0,-0.0332,SELL
2024-10-22,TSLA,82.24,81.93,83945912,0.249,v1.1.0,0.0215,BUY
2024-10-02,ETHUSD,97.16,97.69,1507491,-0.282,v1.0.0,-0.0121,SELL
2024-05-07,TSLA,91.29,91.44,16435387,0.142,v1.1.0,0.0101,BUY
2023-08-09,NVDA,117.68,117.89,84122959,-0.075,v1.0.0,0.0248,BUY
2024-03-11,AAPL,91.95,91.62,27048043,0.106,v1.0.0,0.0058,BUY
2023-03-23,AMZN,92.31,92.7,75375231,-0.012,v1.1.0,-0.0131,SELL
2023-03-15,GOOG,108.34,107.78,90153974,0.146,v1.0.0,-0.0092,SELL
2024-06-17,AMZN,103.48,103.6,3466534,-0.254,v1.1.0,0.0338,BUY
2023-09-18,NVDA,121.89,120.78,78031421,0.376,v1.0.0,-0.0118,SELL
2023-09-22,GOOG,119.75,119.12,69639746,0.41,v1.0.0,0.0026,HOLD
2023-11-23,ETHUSD,91.72,90.75,92113622,0.226,v1.1.0,-0.0406,SELL
2023-08-31,AMZN,100.02,100.52,48524029,0.379,v1.1.0,0.0043,HOLD
2024-11-29,ETHUSD,101.6,101.8,59886121,-0.018,v1.1.0,0.0366,BUY
2023-06-05,NVDA,119.8,119.84,65038583,-0.068,v1.1.0,0.0354,BUY
2024-10-10,FB,104.26,103.86,13946549,-0.076,v1.1.0,-0.0259,SELL
2023-02-01,FB,98.85,98.21,7018428,-0.174,v1.0.0,0.0248,BUY
2024-05-09,GOOG,115.95,116.23,57222337,0.551,v1.0.0,-0.0246,SELL
2023-11-24,FB,101.7,101.95,76879689,0.524,v1.1.0,0.0164,BUY
2024-04-01,TSLA,100.85,100.29,83858603,-0.018,v1.0.0,-0.0033,HOLD
2024-07-26,FB,103.19,102.41,90315472,0.369,v1.1.0,-0.015,SELL
2024-11-06,NVDA,147.99,147.27,13416788,0.299,v1.0.0,-0.0119,SELL
2023-12-06,MSFT,88.47,88.97,9596842,0.073,v1.1.0,-0.0022,HOLD
2023-12-18,NVDA,127.22,127.64,58534832,0.101,v1.0.0,-0.0005,HOLD
2024-07-29,BTCUSD,119.19,119.51,29948774,-0.032,v1.1.0,-0.0091,SELL
2024-09-17,MSFT,96.29,96.61,71212083,0.282,v1.1.0,0.0322,BUY
2023-09-29,NFLX,110.37,110.18,24311501,0.082,v1.1.0,-0.0396,SELL
2024-03-26,NFLX,91.04,91.75,51599324,-0.08,v1.1.0,0.0202,BUY
2023-08-16,MSFT,79.02,80.23,65600910,0.099,v1.0.0,-0.0017,HOLD
2024-10-15,TSLA,83.03,82.51,8390483,0.063,v1.1.0,-0.0077,SELL
2024-10-22,MSFT,100.59,101.32,11094575,-0.229,v1.0.0,-0.0116,SELL
2024-07-05,MSFT,102.89,102.43,21564761,-0.133,v1.0.0,0.0257,BUY
2023-08-09,BTCUSD,101.05,100.36,92630644,0.225,v1.0.0,-0.0144,SELL
2023-09-29,BTCUSD,97.72,97.5,3304410,-0.149,v1.0.0,-0.0001,HOLD
2023-09-18,AAPL,93.48,94.23,73915798,0.063,v1.0.0,-0.036,SELL
2024-07-17,MSFT,99.93,100.54,22758116,0.402,v1.1.0,-0.0121,SELL
2024-06-27,BTCUSD,118.22,116.55,4899072,0.088,v1.1.0,-0.0126,SELL
2023-01-16,BTCUSD,101.2,99.96,80211190,-0.027,v1.1.0,-0.0143,SELL
2024-09-03,NFLX,92.52,91.56,61285807,-0.246,v1.1.0,0.028,BUY
2023-03-24,AMZN,94.22,93.7,82093737,0.214,v1.1.0,-0.002,HOLD
2024-01-15,AMZN,93.36,93.84,25500296,0.467,v1.0.0,-0.0111,SELL
2024-07-19,TSLA,82.36,82.87,51774985,0.072,v1.1.0,-0.0064,SELL
2023-02-09,NFLX,104.78,104.91,89350029,0.34,v1.0.0,0.0112,BUY
2023-11-06,MSFT,81.95,82.37,51967713,0.316,v1.0.0,0.0271,BUY
2024-08-16,BTCUSD,110.11,111.24,3789294,0.28,v1.0.0,-0.0099,SELL
2024-09-24,MSFT,93.4,93.48,39817605,0.391,v1.1.0,-0.0481,SELL
2024-11-08,TSLA,83.81,83.35,71360046,0.115,v1.1.0,0.0012,HOLD
